# Total Phase Data Center(tm) v7.01
# (c) 2005-2021 Total Phase, Inc.
# www.totalphase.com
#
# 
#
# Level,Sp,Index,m:s.ms.us,Dur,Len,Err,Dev,Ep,Record,Summary
1,FS,3159,6:09.790.027,6.750 us,10 B,,49,01,   DATA1 packet,4B 80 80 80 80 0F 00 00 62 EA
1,FS,3160,6:09.790.035,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,3161,6:10.563.857,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,FS,3162,6:09.822.027,768.013.833 ms,7 B,,49,01,IN txn   [24 POLL],80 80 80 80 0F 04 00
1,FS,3163,6:09.822.027,736.005.500 ms,,,49,01,   [24 IN-NAK],
1,FS,3164,6:10.590.028,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,3165,6:10.590.032,6.750 us,10 B,,49,01,   DATA0 packet,C3 80 80 80 80 0F 04 00 60 2A
1,FS,3166,6:10.590.040,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,3167,6:11.184.860,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,FS,3168,6:10.622.037,576.007.333 ms,7 B,,49,01,IN txn   [18 POLL],80 80 80 80 0F 00 00
1,FS,3169,6:10.622.037,543.998.916 ms,,,49,01,   [18 IN-NAK],
1,FS,3170,6:11.198.032,2.000 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,3171,6:11.198.035,6.750 us,10 B,,49,01,   DATA1 packet,4B 80 80 80 80 0F 00 00 62 EA
1,FS,3172,6:11.198.043,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,3173,6:11.877.864,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,FS,3174,6:11.230.044,672.004.666 ms,7 B,,49,01,IN txn   [21 POLL],80 80 80 80 0F 04 00
1,FS,3175,6:11.230.044,639.996.250 ms,,,49,01,   [21 IN-NAK],
1,FS,3176,6:11.902.036,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,3177,6:11.902.039,6.750 us,10 B,,49,01,   DATA0 packet,C3 80 80 80 80 0F 04 00 60 2A
1,FS,3178,6:11.902.047,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,3179,6:12.763.869,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,FS,3180,6:11.934.044,832.008.750 ms,7 B,,49,01,IN txn   [26 POLL],80 80 80 80 0F 00 00
1,FS,3181,6:11.934.044,800.000.333 ms,,,49,01,   [26 IN-NAK],
1,FS,3182,6:12.766.041,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,3183,6:12.766.045,6.750 us,10 B,,49,01,   DATA1 packet,4B 80 80 80 80 0F 00 00 62 EA
1,FS,3184,6:12.766.052,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,3185,6:13.567.873,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,FS,3186,6:12.798.052,800.006.083 ms,7 B,,49,01,IN txn   [25 POLL],80 80 80 80 0F 04 00
1,FS,3187,6:12.798.052,767.997.750 ms,,,49,01,   [25 IN-NAK],
1,FS,3188,6:13.598.046,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,3189,6:13.598.049,6.750 us,10 B,,49,01,   DATA0 packet,C3 80 80 80 80 0F 04 00 60 2A
1,FS,3190,6:13.598.057,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,3191,6:14.340.877,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,FS,3192,6:13.630.054,736.008.166 ms,7 B,,49,01,IN txn   [23 POLL],80 80 80 80 0F 00 00
1,FS,3193,6:13.630.054,703.999.750 ms,,,49,01,   [23 IN-NAK],
1,FS,3194,6:14.366.051,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,3195,6:14.366.054,6.750 us,10 B,,49,01,   DATA1 packet,4B 80 80 80 80 0F 00 00 62 EA
1,FS,3196,6:14.366.062,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,3197,6:14.855.880,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,FS,3198,6:14.398.052,480.013.583 ms,7 B,,49,01,IN txn   [15 POLL],80 80 80 80 0F 04 00
1,FS,3199,6:14.398.052,448.005.166 ms,,,49,01,   [15 IN-NAK],
1,FS,3200,6:14.878.054,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,3201,6:14.878.057,6.750 us,10 B,,49,01,   DATA0 packet,C3 80 80 80 80 0F 04 00 60 2A
1,FS,3202,6:14.878.065,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,3203,6:15.497.883,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,FS,3204,6:14.910.078,607.991.250 ms,7 B,,49,01,IN txn   [19 POLL],80 80 80 80 0F 00 00
1,FS,3205,6:14.910.078,575.982.833 ms,,,49,01,   [19 IN-NAK],
1,FS,3206,6:15.518.057,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,3207,6:15.518.061,6.750 us,10 B,,49,01,   DATA1 packet,4B 80 80 80 80 0F 00 00 62 EA
1,FS,3208,6:15.518.069,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,3209,6:16.232.887,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,FS,3210,6:15.550.066,704.007.833 ms,7 B,,49,01,IN txn   [22 POLL],80 80 80 80 0F 04 00
1,FS,3211,6:15.550.066,671.999.500 ms,,,49,01,   [22 IN-NAK],
1,FS,3212,6:16.254.062,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,3213,6:16.254.065,6.750 us,10 B,,49,01,   DATA0 packet,C3 80 80 80 80 0F 04 00 60 2A
1,FS,3214,6:16.254.073,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,3215,6:16.780.890,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,FS,3216,6:16.286.070,512.006.916 ms,7 B,,49,01,IN txn   [16 POLL],80 80 80 80 0F 00 00
1,FS,3217,6:16.286.070,479.998.500 ms,,,49,01,   [16 IN-NAK],
1,FS,3218,6:16.798.065,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,3219,6:16.798.068,6.750 us,10 B,,49,01,   DATA1 packet,4B 80 80 80 80 0F 00 00 62 EA
1,FS,3220,6:16.798.076,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,3221,6:17.751.895,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,FS,3222,6:16.830.073,928.009.833 ms,7 B,,49,01,IN txn   [29 POLL],80 80 80 80 0F 04 00
1,FS,3223,6:16.830.073,896.001.416 ms,,,49,01,   [29 IN-NAK],
1,FS,3224,6:17.758.070,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,3225,6:17.758.074,6.750 us,10 B,,49,01,   DATA0 packet,C3 80 80 80 80 0F 04 00 60 2A
1,FS,3226,6:17.758.082,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,3227,6:18.196.898,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,FS,3228,6:17.790.080,416.005.000 ms,7 B,,49,01,IN txn   [13 POLL],80 80 80 80 0F 00 00
1,FS,3229,6:17.790.080,383.996.583 ms,,,49,01,   [13 IN-NAK],
1,FS,3230,6:18.206.073,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,3231,6:18.206.076,6.750 us,10 B,,49,01,   DATA1 packet,4B 80 80 80 80 0F 00 00 62 EA
1,FS,3232,6:18.206.084,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,3233,6:19.092.902,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,FS,3234,6:18.238.097,863.993.083 ms,7 B,,49,01,IN txn   [27 POLL],80 80 80 80 0F 04 00
1,FS,3235,6:18.238.097,831.984.666 ms,,,49,01,   [27 IN-NAK],
1,FS,3236,6:19.102.078,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,3237,6:19.102.082,6.750 us,10 B,,49,01,   DATA0 packet,C3 80 80 80 80 0F 04 00 60 2A
1,FS,3238,6:19.102.089,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,3239,6:19.948.907,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,FS,3240,6:19.134.086,832.008.750 ms,7 B,,49,01,IN txn   [26 POLL],80 80 80 80 0F 00 00
1,FS,3241,6:19.134.086,800.000.333 ms,,,49,01,   [26 IN-NAK],
1,FS,3242,6:19.966.083,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,3243,6:19.966.086,6.750 us,10 B,,49,01,   DATA1 packet,4B 80 80 80 80 0F 00 00 62 EA
1,FS,3244,6:19.966.094,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,3245,6:20.701.911,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,FS,3246,6:19.998.107,703.992.166 ms,7 B,,49,01,IN txn   [22 POLL],80 80 80 80 0F 04 00
1,FS,3247,6:19.998.107,671.983.750 ms,,,49,01,   [22 IN-NAK],
1,FS,3248,6:20.702.088,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,3249,6:20.702.091,6.750 us,10 B,,49,01,   DATA0 packet,C3 80 80 80 80 0F 04 00 60 2A
1,FS,3250,6:20.702.099,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,3251,6:21.321.914,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,FS,3252,6:20.734.096,608.007.000 ms,7 B,,49,01,IN txn   [19 POLL],80 80 80 80 0F 00 00
1,FS,3253,6:20.734.096,575.998.583 ms,,,49,01,   [19 IN-NAK],
1,FS,3254,6:21.342.091,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,3255,6:21.342.095,6.750 us,10 B,,49,01,   DATA1 packet,4B 80 80 80 80 0F 00 00 62 EA
1,FS,3256,6:21.342.102,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,3257,6:21.990.918,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,FS,3258,6:21.374.100,640.007.583 ms,7 B,,49,01,IN txn   [20 POLL],80 80 80 80 0F 04 00
1,FS,3259,6:21.374.100,607.999.083 ms,,,49,01,   [20 IN-NAK],
1,FS,3260,6:22.014.095,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,3261,6:22.014.098,6.750 us,10 B,,49,01,   DATA0 packet,C3 80 80 80 80 0F 04 00 60 2A
1,FS,3262,6:22.014.106,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,3263,6:22.508.920,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,FS,3264,6:22.046.121,479.989.250 ms,7 B,,49,01,IN txn   [15 POLL],80 80 80 80 0F 00 00
1,FS,3265,6:22.046.121,447.980.833 ms,,,49,01,   [15 IN-NAK],
1,FS,3266,6:22.526.098,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,3267,6:22.526.101,6.750 us,10 B,,49,01,   DATA1 packet,4B 80 80 80 80 0F 00 00 62 EA
1,FS,3268,6:22.526.109,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,3269,6:23.439.925,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,FS,3270,6:22.558.106,896.009.166 ms,7 B,,49,01,IN txn   [28 POLL],80 80 80 80 0F 04 00
1,FS,3271,6:22.558.106,864.000.750 ms,,,49,01,   [28 IN-NAK],
1,FS,3272,6:23.454.103,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,3273,6:23.454.107,6.750 us,10 B,,49,01,   DATA0 packet,C3 80 80 80 80 0F 04 00 60 2A
1,FS,3274,6:23.454.115,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,3275,6:24.260.930,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,FS,3276,6:23.486.128,799.992.083 ms,7 B,,49,01,IN txn   [25 POLL],80 80 80 80 0F 00 00
1,FS,3277,6:23.486.128,767.983.583 ms,,,49,01,   [25 IN-NAK],
1,FS,3278,6:24.286.108,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,3279,6:24.286.112,6.750 us,10 B,,49,01,   DATA1 packet,4B 80 80 80 80 0F 00 00 62 EA
1,FS,3280,6:24.286.120,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,3281,6:24.778.933,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,FS,3282,6:24.318.133,479.990.750 ms,7 B,,49,01,IN txn   [15 POLL],80 80 80 80 0F 04 00
1,FS,3283,6:24.318.133,447.982.250 ms,,,49,01,   [15 IN-NAK],
1,FS,3284,6:24.798.111,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,3285,6:24.798.115,6.750 us,10 B,,49,01,   DATA0 packet,C3 80 80 80 80 0F 04 00 60 2A
1,FS,3286,6:24.798.123,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,3287,6:25.344.936,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,FS,3288,6:24.830.120,544.007.083 ms,7 B,,49,01,IN txn   [17 POLL],80 80 80 80 0F 00 00
1,FS,3289,6:24.830.120,511.998.666 ms,,,49,01,   [17 IN-NAK],
1,FS,3290,6:25.374.115,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,3291,6:25.374.118,6.750 us,10 B,,49,01,   DATA1 packet,4B 80 80 80 80 0F 00 00 62 EA
1,FS,3292,6:25.374.126,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,3293,6:25.949.939,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,FS,3294,6:25.406.123,544.007.083 ms,7 B,,49,01,IN txn   [17 POLL],80 80 80 80 0F 04 00
1,FS,3295,6:25.406.123,511.998.666 ms,,,49,01,   [17 IN-NAK],
1,FS,3296,6:25.950.118,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,3297,6:25.950.121,6.750 us,10 B,,49,01,   DATA0 packet,C3 80 80 80 80 0F 04 00 60 2A
1,FS,3298,6:25.950.129,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,3299,6:26.518.942,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,FS,3300,6:25.982.142,543.991.166 ms,7 B,,49,01,IN txn   [17 POLL],80 80 80 80 0F 00 00
1,FS,3301,6:25.982.142,511.982.750 ms,,,49,01,   [17 IN-NAK],
1,FS,3302,6:26.526.121,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,3303,6:26.526.125,6.750 us,10 B,,49,01,   DATA1 packet,4B 80 80 80 80 0F 00 00 62 EA
1,FS,3304,6:26.526.133,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,3305,6:27.487.947,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,FS,3306,6:26.558.130,960.009.500 ms,7 B,,49,01,IN txn   [30 POLL],80 80 80 80 0F 04 00
1,FS,3307,6:26.558.130,928.001.083 ms,,,49,01,   [30 IN-NAK],
1,FS,3308,6:27.518.127,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,3309,6:27.518.130,6.750 us,10 B,,49,01,   DATA0 packet,C3 80 80 80 80 0F 04 00 60 2A
1,FS,3310,6:27.518.138,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,3311,6:27.915.949,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,FS,3312,6:27.550.136,384.006.000 ms,7 B,,49,01,IN txn   [12 POLL],80 80 80 80 0F 00 00
1,FS,3313,6:27.550.136,351.997.583 ms,,,49,01,   [12 IN-NAK],
1,FS,3314,6:27.934.130,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,3315,6:27.934.133,6.750 us,10 B,,49,01,   DATA1 packet,4B 80 80 80 80 0F 00 00 62 EA
1,FS,3316,6:27.934.141,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,3317,6:28.582.953,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,FS,3318,6:27.966.138,640.007.750 ms,7 B,,49,01,IN txn   [20 POLL],80 80 80 80 0F 04 00
1,FS,3319,6:27.966.138,607.999.333 ms,,,49,01,   [20 IN-NAK],
1,FS,3320,6:28.606.133,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,3321,6:28.606.137,6.750 us,10 B,,49,01,   DATA0 packet,C3 80 80 80 80 0F 04 00 60 2A
1,FS,3322,6:28.606.145,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,3323,6:29.141.956,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,FS,3324,6:28.638.142,512.006.916 ms,7 B,,49,01,IN txn   [16 POLL],80 80 80 80 0F 00 00
1,FS,3325,6:28.638.142,479.998.500 ms,,,49,01,   [16 IN-NAK],
1,FS,3326,6:29.150.137,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,3327,6:29.150.140,6.750 us,10 B,,49,01,   DATA1 packet,4B 80 80 80 80 0F 00 00 62 EA
1,FS,3328,6:29.150.148,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,3329,6:29.989.960,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,FS,3330,6:29.182.161,831.992.666 ms,7 B,,49,01,IN txn   [26 POLL],80 80 80 80 0F 04 00
1,FS,3331,6:29.182.161,799.984.250 ms,,,49,01,   [26 IN-NAK],
1,FS,3332,6:30.014.142,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,3333,6:30.014.145,6.750 us,10 B,,49,01,   DATA0 packet,C3 80 80 80 80 0F 04 00 60 2A
1,FS,3334,6:30.014.153,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,3335,6:30.390.962,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,FS,3336,6:30.046.168,351.988.250 ms,7 B,,49,01,IN txn   [11 POLL],80 80 80 80 0F 00 00
1,FS,3337,6:30.046.168,319.979.833 ms,,,49,01,   [11 IN-NAK],
1,FS,3338,6:30.398.144,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,3339,6:30.398.147,6.750 us,10 B,,49,01,   DATA1 packet,4B 80 80 80 80 0F 00 00 62 EA
1,FS,3340,6:30.398.155,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,3341,6:30.939.965,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,FS,3342,6:30.430.154,512.005.500 ms,7 B,,49,01,IN txn   [16 POLL],80 80 80 80 0F 04 00
1,FS,3343,6:30.430.154,479.997.083 ms,,,49,01,   [16 IN-NAK],
1,FS,3344,6:30.942.147,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,3345,6:30.942.150,6.750 us,10 B,,49,01,   DATA0 packet,C3 80 80 80 80 0F 04 00 60 2A
1,FS,3346,6:30.942.158,666 ns,1 B,,49,01,   ACK packet,D2
0,FS,3347,6:31.600.969,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,FS,3348,6:30.974.159,640.003.916 ms,7 B,,49,01,IN txn   [20 POLL],80 80 80 80 0F 00 00
1,FS,3349,6:30.974.159,607.995.583 ms,,,49,01,   [20 IN-NAK],
1,FS,3350,6:31.614.151,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,3351,6:31.614.154,6.750 us,10 B,,49,01,   DATA1 packet,4B 80 80 80 80 0F 00 00 62 EA
1,FS,3352,6:31.614.162,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,3353,6:32.097.971,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,FS,3354,6:31.646.151,480.014.833 ms,7 B,,49,01,IN txn   [15 POLL],80 80 80 80 0F 04 00
1,FS,3355,6:31.646.151,448.006.416 ms,,,49,01,   [15 IN-NAK],
1,FS,3356,6:32.126.154,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,3357,6:32.126.157,6.750 us,10 B,,49,01,   DATA0 packet,C3 80 80 80 80 0F 04 00 60 2A
1,FS,3358,6:32.126.165,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,3359,6:32.820.975,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,FS,3360,6:32.158.162,672.008.083 ms,7 B,,49,01,IN txn   [21 POLL],80 80 80 80 0F 00 00
1,FS,3361,6:32.158.162,639.999.666 ms,,,49,01,   [21 IN-NAK],
1,FS,3362,6:32.830.158,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,3363,6:32.830.161,6.750 us,10 B,,49,01,   DATA1 packet,4B 80 80 80 80 0F 00 00 62 EA
1,FS,3364,6:32.830.169,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,3365,6:33.454.979,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,FS,3366,6:32.862.166,608.007.416 ms,7 B,,49,01,IN txn   [19 POLL],80 80 80 80 0F 04 00
1,FS,3367,6:32.862.166,575.999.000 ms,,,49,01,   [19 IN-NAK],
1,FS,3368,6:33.470.162,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,3369,6:33.470.165,6.750 us,10 B,,49,01,   DATA0 packet,C3 80 80 80 80 0F 04 00 60 2A
1,FS,3370,6:33.470.173,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,3371,6:33.994.981,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,FS,3372,6:33.502.171,512.005.750 ms,7 B,,49,01,IN txn   [16 POLL],80 80 80 80 0F 00 00
1,FS,3373,6:33.502.171,479.997.416 ms,,,49,01,   [16 IN-NAK],
1,FS,3374,6:34.014.165,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,3375,6:34.014.168,6.750 us,10 B,,49,01,   DATA1 packet,4B 80 80 80 80 0F 00 00 62 EA
1,FS,3376,6:34.014.176,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,3377,6:34.427.984,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,FS,3378,6:34.046.188,383.991.250 ms,7 B,,49,01,IN txn   [12 POLL],80 80 80 80 0F 04 00
1,FS,3379,6:34.046.188,351.982.916 ms,,,49,01,   [12 IN-NAK],
1,FS,3380,6:34.430.167,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,3381,6:34.430.171,6.750 us,10 B,,49,01,   DATA0 packet,C3 80 80 80 80 0F 04 00 60 2A
1,FS,3382,6:34.430.178,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,3383,6:35.115.987,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,FS,3384,6:34.462.175,672.007.833 ms,7 B,,49,01,IN txn   [21 POLL],80 80 80 80 0F 00 00
1,FS,3385,6:34.462.175,639.999.500 ms,,,49,01,   [21 IN-NAK],
1,FS,3386,6:35.134.171,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,3387,6:35.134.175,6.750 us,10 B,,49,01,   DATA1 packet,4B 80 80 80 80 0F 00 00 62 EA
1,FS,3388,6:35.134.183,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,3389,6:35.774.991,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,FS,3390,6:35.166.180,640.007.583 ms,7 B,,49,01,IN txn   [20 POLL],80 80 80 80 0F 04 00
1,FS,3391,6:35.166.180,607.999.166 ms,,,49,01,   [20 IN-NAK],
1,FS,3392,6:35.806.175,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,3393,6:35.806.178,6.750 us,10 B,,49,01,   DATA0 packet,C3 80 80 80 80 0F 04 00 60 2A
1,FS,3394,6:35.806.186,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,3395,6:36.743.996,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,FS,3396,6:35.838.183,928.009.333 ms,7 B,,49,01,IN txn   [29 POLL],80 80 80 80 0F 00 00
1,FS,3397,6:35.838.183,896.000.916 ms,,,49,01,   [29 IN-NAK],
1,FS,3398,6:36.766.181,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,3399,6:36.766.184,6.750 us,10 B,,49,01,   DATA1 packet,4B 80 80 80 80 0F 00 00 62 EA
1,FS,3400,6:36.766.192,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,3401,6:37.436.000,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,FS,3402,6:36.798.205,639.991.416 ms,7 B,,49,01,IN txn   [20 POLL],80 80 80 80 0F 04 00
1,FS,3403,6:36.798.205,607.983.083 ms,,,49,01,   [20 IN-NAK],
1,FS,3404,6:37.438.185,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,3405,6:37.438.188,6.750 us,10 B,,49,01,   DATA0 packet,C3 80 80 80 80 0F 04 00 60 2A
1,FS,3406,6:37.438.196,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,3407,6:38.153.004,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,FS,3408,6:37.470.193,704.008.000 ms,7 B,,49,01,IN txn   [22 POLL],80 80 80 80 0F 00 00
1,FS,3409,6:37.470.193,671.999.583 ms,,,49,01,   [22 IN-NAK],
1,FS,3410,6:38.174.189,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,3411,6:38.174.192,6.750 us,10 B,,49,01,   DATA1 packet,4B 80 80 80 80 0F 00 00 62 EA
1,FS,3412,6:38.174.200,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,3413,6:38.817.007,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,FS,3414,6:38.206.199,640.006.250 ms,7 B,,49,01,IN txn   [20 POLL],80 80 80 80 0F 04 00
1,FS,3415,6:38.206.199,607.997.833 ms,,,49,01,   [20 IN-NAK],
1,FS,3416,6:38.846.193,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,3417,6:38.846.196,6.750 us,10 B,,49,01,   DATA0 packet,C3 80 80 80 80 0F 04 00 60 2A
1,FS,3418,6:38.846.204,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,3419,6:39.270.009,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,FS,3420,6:38.878.201,416.006.250 ms,7 B,,49,01,IN txn   [13 POLL],80 80 80 80 0F 00 00
1,FS,3421,6:38.878.201,383.997.833 ms,,,49,01,   [13 IN-NAK],
1,FS,3422,6:39.294.195,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,3423,6:39.294.199,6.750 us,10 B,,49,01,   DATA1 packet,4B 80 80 80 80 0F 00 00 62 EA
1,FS,3424,6:39.294.207,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,3425,6:39.894.013,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,FS,3426,6:39.326.196,576.015.333 ms,7 B,,49,01,IN txn   [18 POLL],80 80 80 80 0F 04 00
1,FS,3427,6:39.326.196,544.007.000 ms,,,49,01,   [18 IN-NAK],
1,FS,3428,6:39.902.199,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,3429,6:39.902.202,6.750 us,10 B,,49,01,   DATA0 packet,C3 80 80 80 80 0F 04 00 60 2A
1,FS,3430,6:39.902.210,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,3431,6:40.537.016,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,FS,3432,6:39.934.214,608.000.416 ms,7 B,,49,01,IN txn   [19 POLL],80 80 80 80 0F 00 00
1,FS,3433,6:39.934.214,575.992.000 ms,,,49,01,   [19 IN-NAK],
