# Total Phase Data Center(tm) v7.01
# (c) 2005-2021 Total Phase, Inc.
# www.totalphase.com
#
# 
#
# Level,Sp,Index,m:s.ms.us,Dur,Len,Err,Dev,Ep,Record,Summary
1,HS,3383,6:45.129.993,283 ns,15 B,,48,02,   DATA1 packet,4B 80 00 00 00 0F 00 00 00 00 00 00 00 D9 C3
1,HS,3384,6:45.129.993,50 ns,1 B,,48,02,   ACK packet,D2
0,HS,3385,6:45.866.866,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,HS,3386,6:45.130.128,736.870.250 ms,12 B,,48,02,IN txn   [5895 POLL],00 00 00 00 0F 00 00 00 00 00 00 00
1,HS,3387,6:45.130.128,736.744.550 ms,,,48,02,   [5895 IN-NAK],
1,HS,3388,6:45.866.997,66 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,3389,6:45.866.997,283 ns,15 B,,48,02,   DATA0 packet,C3 00 00 00 00 0F 00 00 00 00 00 00 00 DB BD
1,HS,3390,6:45.866.998,33 ns,1 B,,48,02,   ACK packet,D2
0,HS,3391,6:46.555.870,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,HS,3392,6:45.867.132,688.870.000 ms,12 B,,48,02,IN txn   [5511 POLL],80 00 00 00 0F 00 00 00 00 00 00 00
1,HS,3393,6:45.867.132,688.744.300 ms,,,48,02,   [5511 IN-NAK],
1,HS,3394,6:46.556.001,66 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,3395,6:46.556.002,283 ns,15 B,,48,02,   DATA1 packet,4B 80 00 00 00 0F 00 00 00 00 00 00 00 D9 C3
1,HS,3396,6:46.556.002,33 ns,1 B,,48,02,   ACK packet,D2
0,HS,3397,6:47.207.873,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,HS,3398,6:46.556.137,651.869.733 ms,12 B,,48,02,IN txn   [5215 POLL],00 00 00 00 0F 00 00 00 00 00 00 00
1,HS,3399,6:46.556.137,651.744.033 ms,,,48,02,   [5215 IN-NAK],
1,HS,3400,6:47.208.005,83 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,3401,6:47.208.006,283 ns,15 B,,48,02,   DATA0 packet,C3 00 00 00 00 0F 00 00 00 00 00 00 00 DB BD
1,HS,3402,6:47.208.006,50 ns,1 B,,48,02,   ACK packet,D2
0,HS,3403,6:47.977.878,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,HS,3404,6:47.208.131,769.880.500 ms,12 B,,48,02,IN txn   [6159 POLL],80 00 00 00 0F 00 00 00 00 00 00 00
1,HS,3405,6:47.208.131,769.754.800 ms,,,48,02,   [6159 IN-NAK],
1,HS,3406,6:47.978.010,83 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,3407,6:47.978.011,266 ns,15 B,,48,02,   DATA1 packet,4B 80 00 00 00 0F 00 00 00 00 00 00 00 D9 C3
1,HS,3408,6:47.978.011,50 ns,1 B,,48,02,   ACK packet,D2
0,HS,3409,6:48.888.883,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,HS,3410,6:47.978.146,910.870.550 ms,12 B,,48,02,IN txn   [7287 POLL],00 00 00 00 0F 00 00 00 00 00 00 00
1,HS,3411,6:47.978.146,910.744.833 ms,,,48,02,   [7287 IN-NAK],
1,HS,3412,6:48.889.016,83 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,3413,6:48.889.016,266 ns,15 B,,48,02,   DATA0 packet,C3 00 00 00 00 0F 00 00 00 00 00 00 00 DB BD
1,HS,3414,6:48.889.017,50 ns,1 B,,48,02,   ACK packet,D2
0,HS,3415,6:49.441.886,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,HS,3416,6:48.889.151,552.876.183 ms,12 B,,48,02,IN txn   [4423 POLL],80 00 00 00 0F 00 00 00 00 00 00 00
1,HS,3417,6:48.889.151,552.747.483 ms,,,48,02,   [4423 IN-NAK],
1,HS,3418,6:49.442.026,66 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,3419,6:49.442.027,283 ns,15 B,,48,02,   DATA1 packet,4B 80 00 00 00 0F 00 00 00 00 00 00 00 D9 C3
1,HS,3420,6:49.442.028,33 ns,1 B,,48,02,   ACK packet,D2
0,HS,3421,6:49.991.890,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,HS,3422,6:49.442.150,549.873.883 ms,12 B,,48,02,IN txn   [4399 POLL],00 00 00 00 0F 00 00 00 00 00 00 00
1,HS,3423,6:49.442.150,549.748.200 ms,,,48,02,   [4399 IN-NAK],
1,HS,3424,6:49.992.023,66 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,3425,6:49.992.023,283 ns,15 B,,48,02,   DATA0 packet,C3 00 00 00 00 0F 00 00 00 00 00 00 00 DB BD
1,HS,3426,6:49.992.024,33 ns,1 B,,48,02,   ACK packet,D2
0,HS,3427,6:50.956.895,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,HS,3428,6:49.992.158,964.871.633 ms,12 B,,48,02,IN txn   [7719 POLL],80 00 00 00 0F 00 00 00 00 00 00 00
1,HS,3429,6:49.992.158,964.745.916 ms,,,48,02,   [7719 IN-NAK],
1,HS,3430,6:50.957.029,83 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,3431,6:50.957.029,266 ns,15 B,,48,02,   DATA1 packet,4B 80 00 00 00 0F 00 00 00 00 00 00 00 D9 C3
1,HS,3432,6:50.957.030,50 ns,1 B,,48,02,   ACK packet,D2
0,HS,3433,6:51.505.898,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,HS,3434,6:50.957.157,548.876.216 ms,12 B,,48,02,IN txn   [4391 POLL],00 00 00 00 0F 00 00 00 00 00 00 00
1,HS,3435,6:50.957.157,548.750.500 ms,,,48,02,   [4391 IN-NAK],
1,HS,3436,6:51.506.032,83 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,3437,6:51.506.033,266 ns,15 B,,48,02,   DATA0 packet,C3 00 00 00 00 0F 00 00 00 00 00 00 00 DB BD
1,HS,3438,6:51.506.033,50 ns,1 B,,48,02,   ACK packet,D2
0,HS,3439,6:52.297.903,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,HS,3440,6:51.506.168,791.870.566 ms,12 B,,48,02,IN txn   [6335 POLL],80 00 00 00 0F 00 00 00 00 00 00 00
1,HS,3441,6:51.506.168,791.744.850 ms,,,48,02,   [6335 IN-NAK],
1,HS,3442,6:52.298.037,83 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,3443,6:52.298.038,266 ns,15 B,,48,02,   DATA1 packet,4B 80 00 00 00 0F 00 00 00 00 00 00 00 D9 C3
1,HS,3444,6:52.298.038,33 ns,1 B,,48,02,   ACK packet,D2
0,HS,3445,6:52.752.906,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,HS,3446,6:52.298.172,454.869.583 ms,12 B,,48,02,IN txn   [3639 POLL],00 00 00 00 0F 00 00 00 00 00 00 00
1,HS,3447,6:52.298.172,454.743.866 ms,,,48,02,   [3639 IN-NAK],
1,HS,3448,6:52.753.040,83 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,3449,6:52.753.040,266 ns,15 B,,48,02,   DATA0 packet,C3 00 00 00 00 0F 00 00 00 00 00 00 00 DB BD
1,HS,3450,6:52.753.041,50 ns,1 B,,48,02,   ACK packet,D2
0,HS,3451,6:53.458.910,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,HS,3452,6:52.753.176,705.872.700 ms,12 B,,48,02,IN txn   [5647 POLL],80 00 00 00 0F 00 00 00 00 00 00 00
1,HS,3453,6:52.753.176,705.748.300 ms,,,48,02,   [5647 IN-NAK],
1,HS,3454,6:53.459.047,83 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,3455,6:53.459.048,283 ns,15 B,,48,02,   DATA1 packet,4B 80 00 00 00 0F 00 00 00 00 00 00 00 D9 C3
1,HS,3456,6:53.459.048,50 ns,1 B,,48,02,   ACK packet,D2
0,HS,3457,6:54.341.915,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,HS,3458,6:53.459.180,882.871.333 ms,12 B,,48,02,IN txn   [7063 POLL],00 00 00 00 0F 00 00 00 00 00 00 00
1,HS,3459,6:53.459.180,882.745.633 ms,,,48,02,   [7063 IN-NAK],
1,HS,3460,6:54.342.050,66 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,3461,6:54.342.050,283 ns,15 B,,48,02,   DATA0 packet,C3 00 00 00 00 0F 00 00 00 00 00 00 00 DB BD
1,HS,3462,6:54.342.051,33 ns,1 B,,48,02,   ACK packet,D2
0,HS,3463,6:54.937.919,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,HS,3464,6:54.342.186,595.869.300 ms,12 B,,48,02,IN txn   [4767 POLL],80 00 00 00 0F 00 00 00 00 00 00 00
1,HS,3465,6:54.342.186,595.743.600 ms,,,48,02,   [4767 IN-NAK],
1,HS,3466,6:54.938.054,83 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,3467,6:54.938.054,283 ns,15 B,,48,02,   DATA1 packet,4B 80 00 00 00 0F 00 00 00 00 00 00 00 D9 C3
1,HS,3468,6:54.938.055,50 ns,1 B,,48,02,   ACK packet,D2
0,HS,3469,6:55.712.923,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,HS,3470,6:54.938.189,774.870.433 ms,12 B,,48,02,IN txn   [6199 POLL],00 00 00 00 0F 00 00 00 00 00 00 00
1,HS,3471,6:54.938.189,774.744.733 ms,,,48,02,   [6199 IN-NAK],
1,HS,3472,6:55.713.058,66 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,3473,6:55.713.059,283 ns,15 B,,48,02,   DATA0 packet,C3 00 00 00 00 0F 00 00 00 00 00 00 00 DB BD
1,HS,3474,6:55.713.060,33 ns,1 B,,48,02,   ACK packet,D2
0,HS,3475,6:56.246.926,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,HS,3476,6:55.713.194,533.868.966 ms,12 B,,48,02,IN txn   [4271 POLL],80 00 00 00 0F 00 00 00 00 00 00 00
1,HS,3477,6:55.713.194,533.743.250 ms,,,48,02,   [4271 IN-NAK],
1,HS,3478,6:56.247.062,83 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,3479,6:56.247.062,266 ns,15 B,,48,02,   DATA1 packet,4B 80 00 00 00 0F 00 00 00 00 00 00 00 D9 C3
1,HS,3480,6:56.247.063,50 ns,1 B,,48,02,   ACK packet,D2
0,HS,3481,6:57.199.932,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,HS,3482,6:56.247.187,952.881.650 ms,12 B,,48,02,IN txn   [7623 POLL],00 00 00 00 0F 00 00 00 00 00 00 00
1,HS,3483,6:56.247.187,952.755.950 ms,,,48,02,   [7623 IN-NAK],
1,HS,3484,6:57.200.068,66 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,3485,6:57.200.068,283 ns,15 B,,48,02,   DATA0 packet,C3 00 00 00 00 0F 00 00 00 00 00 00 00 DB BD
1,HS,3486,6:57.200.069,33 ns,1 B,,48,02,   ACK packet,D2
0,HS,3487,6:57.691.935,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,HS,3488,6:57.200.197,491.874.966 ms,12 B,,48,02,IN txn   [3935 POLL],80 00 00 00 0F 00 00 00 00 00 00 00
1,HS,3489,6:57.200.197,491.749.250 ms,,,48,02,   [3935 IN-NAK],
1,HS,3490,6:57.692.071,83 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,3491,6:57.692.071,266 ns,15 B,,48,02,   DATA1 packet,4B 80 00 00 00 0F 00 00 00 00 00 00 00 D9 C3
1,HS,3492,6:57.692.072,50 ns,1 B,,48,02,   ACK packet,D2
0,HS,3493,6:58.243.938,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,HS,3494,6:57.692.207,551.868.883 ms,12 B,,48,02,IN txn   [4415 POLL],00 00 00 00 0F 00 00 00 00 00 00 00
1,HS,3495,6:57.692.207,551.743.183 ms,,,48,02,   [4415 IN-NAK],
1,HS,3496,6:58.244.074,66 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,3497,6:58.244.075,266 ns,15 B,,48,02,   DATA0 packet,C3 00 00 00 00 0F 00 00 00 00 00 00 00 DB BD
1,HS,3498,6:58.244.075,33 ns,1 B,,48,02,   ACK packet,D2
0,HS,3499,6:58.782.941,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,HS,3500,6:58.244.212,538.867.166 ms,12 B,,48,02,IN txn   [4311 POLL],80 00 00 00 0F 00 00 00 00 00 00 00
1,HS,3501,6:58.244.212,538.741.466 ms,,,48,02,   [4311 IN-NAK],
1,HS,3502,6:58.783.078,66 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,3503,6:58.783.078,283 ns,15 B,,48,02,   DATA1 packet,4B 80 00 00 00 0F 00 00 00 00 00 00 00 D9 C3
1,HS,3504,6:58.783.079,33 ns,1 B,,48,02,   ACK packet,D2
0,HS,3505,6:59.210.943,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,HS,3506,6:58.783.206,427.875.983 ms,12 B,,48,02,IN txn   [3423 POLL],00 00 00 00 0F 00 00 00 00 00 00 00
1,HS,3507,6:58.783.206,427.750.283 ms,,,48,02,   [3423 IN-NAK],
1,HS,3508,6:59.211.080,83 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,3509,6:59.211.081,283 ns,15 B,,48,02,   DATA0 packet,C3 00 00 00 00 0F 00 00 00 00 00 00 00 DB BD
1,HS,3510,6:59.211.082,50 ns,1 B,,48,02,   ACK packet,D2
0,HS,3511,6:59.759.947,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,HS,3512,6:59.211.208,548.876.766 ms,12 B,,48,02,IN txn   [4391 POLL],80 00 00 00 0F 00 00 00 00 00 00 00
1,HS,3513,6:59.211.208,548.751.066 ms,,,48,02,   [4391 IN-NAK],
1,HS,3514,6:59.760.084,83 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,3515,6:59.760.084,283 ns,15 B,,48,02,   DATA1 packet,4B 80 00 00 00 0F 00 00 00 00 00 00 00 D9 C3
1,HS,3516,6:59.760.085,50 ns,1 B,,48,02,   ACK packet,D2
0,HS,3517,7:00.517.951,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,HS,3518,6:59.760.219,757.870.433 ms,12 B,,48,02,IN txn   [6063 POLL],00 00 00 00 0F 00 00 00 00 00 00 00
1,HS,3519,6:59.760.219,757.744.733 ms,,,48,02,   [6063 IN-NAK],
1,HS,3520,7:00.518.089,66 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,3521,7:00.518.089,266 ns,15 B,,48,02,   DATA0 packet,C3 00 00 00 00 0F 00 00 00 00 00 00 00 DB BD
1,HS,3522,7:00.518.090,33 ns,1 B,,48,02,   ACK packet,D2
0,HS,3523,7:01.199.955,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,HS,3524,7:00.518.215,681.878.866 ms,12 B,,48,02,IN txn   [5455 POLL],80 00 00 00 0F 00 00 00 00 00 00 00
1,HS,3525,7:00.518.215,681.753.166 ms,,,48,02,   [5455 IN-NAK],
1,HS,3526,7:01.200.093,83 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,3527,7:01.200.093,283 ns,15 B,,48,02,   DATA1 packet,4B 80 00 00 00 0F 00 00 00 00 00 00 00 D9 C3
1,HS,3528,7:01.200.094,50 ns,1 B,,48,02,   ACK packet,D2
0,HS,3529,7:02.177.961,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,HS,3530,7:01.200.228,977.871.683 ms,12 B,,48,02,IN txn   [7823 POLL],00 00 00 00 0F 00 00 00 00 00 00 00
1,HS,3531,7:01.200.228,977.745.983 ms,,,48,02,   [7823 IN-NAK],
1,HS,3532,7:02.178.099,66 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,3533,7:02.178.099,266 ns,15 B,,48,02,   DATA0 packet,C3 00 00 00 00 0F 00 00 00 00 00 00 00 DB BD
1,HS,3534,7:02.178.100,33 ns,1 B,,48,02,   ACK packet,D2
0,HS,3535,7:02.580.963,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,HS,3536,7:02.178.227,402.875.850 ms,12 B,,48,02,IN txn   [3223 POLL],80 00 00 00 0F 00 00 00 00 00 00 00
1,HS,3537,7:02.178.227,402.750.133 ms,,,48,02,   [3223 IN-NAK],
1,HS,3538,7:02.581.101,83 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,3539,7:02.581.102,266 ns,15 B,,48,02,   DATA1 packet,4B 80 00 00 00 0F 00 00 00 00 00 00 00 D9 C3
1,HS,3540,7:02.581.103,50 ns,1 B,,48,02,   ACK packet,D2
0,HS,3541,7:03.367.968,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,HS,3542,7:02.581.234,786.873.966 ms,12 B,,48,02,IN txn   [6295 POLL],00 00 00 00 0F 00 00 00 00 00 00 00
1,HS,3543,7:02.581.234,786.748.266 ms,,,48,02,   [6295 IN-NAK],
1,HS,3544,7:03.368.106,66 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,3545,7:03.368.107,266 ns,15 B,,48,02,   DATA0 packet,C3 00 00 00 00 0F 00 00 00 00 00 00 00 DB BD
1,HS,3546,7:03.368.108,33 ns,1 B,,48,02,   ACK packet,D2
0,HS,3547,7:03.768.970,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,HS,3548,7:03.368.234,400.875.700 ms,12 B,,48,02,IN txn   [3207 POLL],80 00 00 00 0F 00 00 00 00 00 00 00
1,HS,3549,7:03.368.234,400.750.000 ms,,,48,02,   [3207 IN-NAK],
1,HS,3550,7:03.769.109,66 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,3551,7:03.769.109,283 ns,15 B,,48,02,   DATA1 packet,4B 80 00 00 00 0F 00 00 00 00 00 00 00 D9 C3
1,HS,3552,7:03.769.110,33 ns,1 B,,48,02,   ACK packet,D2
0,HS,3553,7:04.342.973,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,HS,3554,7:03.769.244,573.869.216 ms,12 B,,48,02,IN txn   [4591 POLL],00 00 00 00 0F 00 00 00 00 00 00 00
1,HS,3555,7:03.769.244,573.743.516 ms,,,48,02,   [4591 IN-NAK],
1,HS,3556,7:04.343.112,83 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,3557,7:04.343.113,283 ns,15 B,,48,02,   DATA0 packet,C3 00 00 00 00 0F 00 00 00 00 00 00 00 DB BD
1,HS,3558,7:04.343.114,50 ns,1 B,,48,02,   ACK packet,D2
0,HS,3559,7:05.114.978,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,HS,3560,7:04.343.248,771.870.400 ms,12 B,,48,02,IN txn   [6175 POLL],80 00 00 00 0F 00 00 00 00 00 00 00
1,HS,3561,7:04.343.248,771.744.700 ms,,,48,02,   [6175 IN-NAK],
1,HS,3562,7:05.115.117,83 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,3563,7:05.115.118,283 ns,15 B,,48,02,   DATA1 packet,4B 80 00 00 00 0F 00 00 00 00 00 00 00 D9 C3
1,HS,3564,7:05.115.118,50 ns,1 B,,48,02,   ACK packet,D2
0,HS,3565,7:05.906.982,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,HS,3566,7:05.115.253,791.870.566 ms,12 B,,48,02,IN txn   [6335 POLL],00 00 00 00 0F 00 00 00 00 00 00 00
1,HS,3567,7:05.115.253,791.744.866 ms,,,48,02,   [6335 IN-NAK],
1,HS,3568,7:05.907.122,66 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,3569,7:05.907.123,283 ns,15 B,,48,02,   DATA0 packet,C3 00 00 00 00 0F 00 00 00 00 00 00 00 DB BD
1,HS,3570,7:05.907.123,33 ns,1 B,,48,02,   ACK packet,D2
0,HS,3571,7:06.419.985,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,HS,3572,7:05.907.248,512.878.916 ms,12 B,,48,02,IN txn   [4103 POLL],80 00 00 00 0F 00 00 00 00 00 00 00
1,HS,3573,7:05.907.248,512.753.216 ms,,,48,02,   [4103 IN-NAK],
1,HS,3574,7:06.420.125,83 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,3575,7:06.420.126,266 ns,15 B,,48,02,   DATA1 packet,4B 80 00 00 00 0F 00 00 00 00 00 00 00 D9 C3
1,HS,3576,7:06.420.127,50 ns,1 B,,48,02,   ACK packet,D2
0,HS,3577,7:07.341.991,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,HS,3578,7:06.420.262,921.870.800 ms,12 B,,48,02,IN txn   [7375 POLL],00 00 00 00 0F 00 00 00 00 00 00 00
1,HS,3579,7:06.420.262,921.745.100 ms,,,48,02,   [7375 IN-NAK],
1,HS,3580,7:07.342.131,66 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,3581,7:07.342.132,266 ns,15 B,,48,02,   DATA0 packet,C3 00 00 00 00 0F 00 00 00 00 00 00 00 DB BD
1,HS,3582,7:07.342.132,33 ns,1 B,,48,02,   ACK packet,D2
0,HS,3583,7:07.868.994,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,HS,3584,7:07.342.267,526.869.000 ms,12 B,,48,02,IN txn   [4215 POLL],80 00 00 00 0F 00 00 00 00 00 00 00
1,HS,3585,7:07.342.267,526.743.300 ms,,,48,02,   [4215 IN-NAK],
1,HS,3586,7:07.869.135,66 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,3587,7:07.869.135,266 ns,15 B,,48,02,   DATA1 packet,4B 80 00 00 00 0F 00 00 00 00 00 00 00 D9 C3
1,HS,3588,7:07.869.136,33 ns,1 B,,48,02,   ACK packet,D2
0,HS,3589,7:08.715.999,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,HS,3590,7:07.869.271,846.870.533 ms,12 B,,48,02,IN txn   [6775 POLL],00 00 00 00 0F 00 00 00 00 00 00 00
1,HS,3591,7:07.869.271,846.744.816 ms,,,48,02,   [6775 IN-NAK],
1,HS,3592,7:08.716.140,66 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,3593,7:08.716.140,266 ns,15 B,,48,02,   DATA0 packet,C3 00 00 00 00 0F 00 00 00 00 00 00 00 DB BD
1,HS,3594,7:08.716.141,50 ns,1 B,,48,02,   ACK packet,D2
0,HS,3595,7:09.675.004,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,HS,3596,7:08.716.275,958.746.650 ms,12 B,,48,02,IN txn   [7670 POLL],80 00 00 00 0F 00 00 00 00 00 00 00
1,HS,3597,7:08.716.275,958.620.933 ms,,,48,02,   [7670 IN-NAK],
1,HS,3598,7:09.675.021,83 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,3599,7:09.675.021,266 ns,15 B,,48,02,   DATA1 packet,4B 80 00 00 00 0F 00 00 00 00 00 00 00 D9 C3
1,HS,3600,7:09.675.022,50 ns,1 B,,48,02,   ACK packet,D2
0,HS,3601,7:10.363.008,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,HS,3602,7:09.675.158,687.868.766 ms,12 B,,48,02,IN txn   [5503 POLL],00 00 00 00 0F 00 00 00 00 00 00 00
1,HS,3603,7:09.675.158,687.743.066 ms,,,48,02,   [5503 IN-NAK],
1,HS,3604,7:10.363.025,83 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,3605,7:10.363.026,283 ns,15 B,,48,02,   DATA0 packet,C3 00 00 00 00 0F 00 00 00 00 00 00 00 DB BD
1,HS,3606,7:10.363.026,50 ns,1 B,,48,02,   ACK packet,D2
0,HS,3607,7:11.091.013,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,HS,3608,7:10.363.152,728.003.516 ms,12 B,,48,02,IN txn   [5824 POLL],80 00 00 00 0F 00 00 00 00 00 00 00
1,HS,3609,7:10.363.152,727.877.816 ms,,,48,02,   [5824 IN-NAK],
1,HS,3610,7:11.091.155,66 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,3611,7:11.091.155,266 ns,15 B,,48,02,   DATA1 packet,4B 80 00 00 00 0F 00 00 00 00 00 00 00 D9 C3
1,HS,3612,7:11.091.156,33 ns,1 B,,48,02,   ACK packet,D2
0,HS,3613,7:12.051.018,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,HS,3614,7:11.091.290,959.871.483 ms,12 B,,48,02,IN txn   [7679 POLL],00 00 00 00 0F 00 00 00 00 00 00 00
1,HS,3615,7:11.091.290,959.745.783 ms,,,48,02,   [7679 IN-NAK],
1,HS,3616,7:12.051.161,66 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,3617,7:12.051.161,283 ns,15 B,,48,02,   DATA0 packet,C3 00 00 00 00 0F 00 00 00 00 00 00 00 DB BD
1,HS,3618,7:12.051.162,33 ns,1 B,,48,02,   ACK packet,D2
0,HS,3619,7:12.454.020,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,HS,3620,7:12.051.296,402.868.116 ms,12 B,,48,02,IN txn   [3223 POLL],80 00 00 00 0F 00 00 00 00 00 00 00
1,HS,3621,7:12.051.296,402.742.416 ms,,,48,02,   [3223 IN-NAK],
1,HS,3622,7:12.454.163,83 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,3623,7:12.454.164,283 ns,15 B,,48,02,   DATA1 packet,4B 80 00 00 00 0F 00 00 00 00 00 00 00 D9 C3
1,HS,3624,7:12.454.164,50 ns,1 B,,48,02,   ACK packet,D2
0,HS,3625,7:13.029.024,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,HS,3626,7:12.454.299,574.869.166 ms,12 B,,48,02,IN txn   [4599 POLL],00 00 00 00 0F 00 00 00 00 00 00 00
1,HS,3627,7:12.454.299,574.743.466 ms,,,48,02,   [4599 IN-NAK],
1,HS,3628,7:13.029.167,83 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,3629,7:13.029.167,283 ns,15 B,,48,02,   DATA0 packet,C3 00 00 00 00 0F 00 00 00 00 00 00 00 DB BD
1,HS,3630,7:13.029.168,50 ns,1 B,,48,02,   ACK packet,D2
0,HS,3631,7:13.735.028,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,HS,3632,7:13.029.295,705.877.666 ms,12 B,,48,02,IN txn   [5647 POLL],80 00 00 00 0F 00 00 00 00 00 00 00
1,HS,3633,7:13.029.295,705.751.983 ms,,,48,02,   [5647 IN-NAK],
1,HS,3634,7:13.735.171,66 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,3635,7:13.735.172,283 ns,15 B,,48,02,   DATA1 packet,4B 80 00 00 00 0F 00 00 00 00 00 00 00 D9 C3
1,HS,3636,7:13.735.172,33 ns,1 B,,48,02,   ACK packet,D2
0,HS,3637,7:14.532.033,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,HS,3638,7:13.735.300,796.877.533 ms,12 B,,48,02,IN txn   [6375 POLL],00 00 00 00 0F 00 00 00 00 00 00 00
1,HS,3639,7:13.735.300,796.751.833 ms,,,48,02,   [6375 IN-NAK],
1,HS,3640,7:14.532.176,83 ns,3 B,,48,02,   IN packet,69 30 51
